transaction_id,timestamp,amount,sender_bank,receiver_bank,payment_method,upi_app,bank_health,latency_ms,payment_status,timeout,error_code
TXN0023236,2026-01-07 22:23:36,48.11,ICICI,AXIS,UPI,PhonePe,NORMAL,731.74,SUCCESS,0,NONE
TXN0023237,2026-01-07 22:23:54,636.79,INDUSIND,ICICI,UPI,Paytm,NORMAL,1098.89,SUCCESS,0,NONE
TXN0023238,2026-01-07 22:24:48,803.7,CANARA,ICICI,UPI,PhonePe,NORMAL,2390.8,SUCCESS,0,NONE
TXN0023239,2026-01-07 22:25:21,138.65,KOTAK,PNB,UPI,GooglePay,NORMAL,1523.33,SUCCESS,0,NONE
TXN0023240,2026-01-07 22:25:23,1323.85,KOTAK,CANARA,UPI,BHIM,NORMAL,2060.92,SUCCESS,1,NONE
TXN0023241,2026-01-07 22:26:23,1277.72,PNB,ICICI,UPI,BHIM,NORMAL,1323.17,SUCCESS,0,NONE
TXN0023242,2026-01-07 22:26:26,869.42,INDUSIND,SBI,UPI,GooglePay,NORMAL,1060.21,SUCCESS,0,NONE
TXN0023243,2026-01-07 22:26:44,481.59,BOB,HDFC,UPI,Paytm,NORMAL,935.77,SUCCESS,0,NONE
TXN0023244,2026-01-07 22:26:53,420.35,AXIS,KOTAK,UPI,PhonePe,NORMAL,891.3,SUCCESS,0,NONE
TXN0023245,2026-01-07 22:27:07,409.25,SBI,PNB,UPI,GooglePay,NORMAL,873.05,SUCCESS,0,NONE
TXN0023246,2026-01-07 22:28:36,150.65,CANARA,CANARA,UPI,BHIM,NORMAL,318.85,SUCCESS,0,NONE
TXN0023247,2026-01-07 22:30:19,213.62,IDFC,HDFC,UPI,Paytm,NORMAL,661.68,SUCCESS,0,NONE
TXN0023248,2026-01-07 22:32:32,373.48,ICICI,CANARA,UPI,PhonePe,NORMAL,1008.35,SUCCESS,0,NONE
TXN0023249,2026-01-07 22:33:12,176.32,AXIS,SBI,UPI,PhonePe,NORMAL,480.81,SUCCESS,0,NONE
TXN0023250,2026-01-07 22:33:22,209.13,CANARA,SBI,UPI,GooglePay,NORMAL,2064.22,SUCCESS,0,NONE
TXN0023251,2026-01-07 22:33:59,376.89,IDFC,BOB,UPI,Paytm,NORMAL,1557.96,SUCCESS,0,NONE
TXN0023252,2026-01-07 22:34:35,1730.63,AXIS,IDFC,UPI,Paytm,NORMAL,1783.46,SUCCESS,0,NONE
TXN0023253,2026-01-07 22:34:46,384.29,SBI,HDFC,UPI,Paytm,NORMAL,427.3,SUCCESS,0,NONE
TXN0023254,2026-01-07 22:36:04,2250.86,SBI,AXIS,UPI,PhonePe,NORMAL,1395.62,SUCCESS,0,NONE
TXN0023255,2026-01-07 22:36:34,218.0,PNB,BOB,UPI,GooglePay,NORMAL,1485.73,SUCCESS,0,NONE
TXN0023256,2026-01-07 22:36:38,103.4,INDUSIND,HDFC,UPI,Paytm,NORMAL,1240.33,SUCCESS,0,NONE
TXN0023257,2026-01-07 22:37:38,233.78,CANARA,BOB,UPI,Paytm,NORMAL,959.25,SUCCESS,0,NONE
TXN0023258,2026-01-07 22:38:36,615.89,BOB,BOB,UPI,PhonePe,NORMAL,2123.63,SUCCESS,0,NONE
TXN0023259,2026-01-07 22:38:43,331.52,ICICI,CANARA,UPI,Paytm,NORMAL,1512.53,SUCCESS,0,NONE
TXN0023260,2026-01-07 22:40:57,115.54,PNB,CANARA,UPI,PhonePe,NORMAL,857.63,SUCCESS,0,NONE
TXN0023261,2026-01-07 22:41:03,1448.75,ICICI,IDFC,UPI,BHIM,NORMAL,1098.74,SUCCESS,0,NONE
TXN0023262,2026-01-07 22:41:34,597.78,INDUSIND,ICICI,UPI,PhonePe,NORMAL,1054.2,SUCCESS,0,NONE
TXN0023263,2026-01-07 22:41:39,1049.4,KOTAK,CANARA,UPI,BHIM,NORMAL,1643.51,SUCCESS,0,NONE
TXN0023264,2026-01-07 22:41:44,116.59,INDUSIND,SBI,UPI,BHIM,NORMAL,672.67,SUCCESS,0,NONE
TXN0023265,2026-01-07 22:43:19,161.67,BOB,BOB,UPI,GooglePay,NORMAL,1241.41,SUCCESS,0,NONE
TXN0023266,2026-01-07 22:43:34,533.85,IDFC,CANARA,UPI,BHIM,NORMAL,836.18,SUCCESS,0,NONE
TXN0023267,2026-01-07 22:43:36,332.31,HDFC,PNB,UPI,GooglePay,NORMAL,905.2,SUCCESS,0,NONE
TXN0023268,2026-01-07 22:43:38,763.22,HDFC,HDFC,UPI,BHIM,NORMAL,905.34,SUCCESS,0,NONE
TXN0023269,2026-01-07 22:44:48,66.36,BOB,IDFC,UPI,BHIM,NORMAL,907.99,SUCCESS,0,NONE
TXN0023270,2026-01-07 22:45:11,640.03,HDFC,AXIS,UPI,GooglePay,NORMAL,1362.79,SUCCESS,0,NONE
TXN0023271,2026-01-07 22:45:57,418.6,SBI,ICICI,UPI,BHIM,NORMAL,1320.4,SUCCESS,0,NONE
TXN0023272,2026-01-07 22:46:49,595.16,SBI,ICICI,UPI,BHIM,NORMAL,1192.52,SUCCESS,0,NONE
TXN0023273,2026-01-07 22:48:11,609.41,INDUSIND,HDFC,UPI,PhonePe,NORMAL,937.16,SUCCESS,0,NONE
TXN0023274,2026-01-07 22:48:11,30.34,AXIS,CANARA,UPI,GooglePay,NORMAL,956.45,SUCCESS,0,NONE
TXN0023275,2026-01-07 22:48:12,87.68,KOTAK,HDFC,UPI,BHIM,NORMAL,1403.13,SUCCESS,0,NONE
TXN0023276,2026-01-07 22:49:01,1858.38,BOB,KOTAK,UPI,Paytm,NORMAL,1615.78,SUCCESS,0,NONE
TXN0023277,2026-01-07 22:49:53,347.95,SBI,AXIS,UPI,Paytm,NORMAL,1574.89,SUCCESS,0,NONE
TXN0023278,2026-01-07 22:50:13,555.72,ICICI,ICICI,UPI,Paytm,NORMAL,1867.91,SUCCESS,0,NONE
TXN0023279,2026-01-07 22:50:23,455.1,BOB,INDUSIND,UPI,BHIM,NORMAL,430.44,SUCCESS,0,NONE
TXN0023280,2026-01-07 22:50:31,209.51,HDFC,CANARA,UPI,Paytm,NORMAL,983.61,SUCCESS,0,NONE
TXN0023281,2026-01-07 22:50:41,601.72,CANARA,SBI,UPI,GooglePay,NORMAL,1184.38,SUCCESS,0,NONE
TXN0023282,2026-01-07 22:50:50,452.9,ICICI,CANARA,UPI,BHIM,NORMAL,1499.39,SUCCESS,0,NONE
TXN0023283,2026-01-07 22:51:22,153.11,CANARA,INDUSIND,UPI,Paytm,NORMAL,917.96,SUCCESS,0,NONE
TXN0023284,2026-01-07 22:51:26,2736.75,CANARA,KOTAK,UPI,BHIM,NORMAL,1045.92,SUCCESS,0,NONE
TXN0023285,2026-01-07 22:51:54,3858.55,BOB,SBI,UPI,PhonePe,NORMAL,690.71,SUCCESS,0,NONE
TXN0023286,2026-01-07 22:51:56,297.5,HDFC,HDFC,UPI,PhonePe,NORMAL,779.32,SUCCESS,0,NONE
TXN0023287,2026-01-07 22:52:23,229.86,SBI,PNB,UPI,BHIM,NORMAL,800.74,SUCCESS,0,NONE
TXN0023288,2026-01-07 22:52:25,206.26,PNB,SBI,UPI,PhonePe,NORMAL,815.4,SUCCESS,0,NONE
TXN0023289,2026-01-07 22:52:51,259.3,ICICI,INDUSIND,UPI,GooglePay,NORMAL,922.48,SUCCESS,0,NONE
TXN0023290,2026-01-07 22:53:15,1129.55,PNB,HDFC,UPI,Paytm,NORMAL,734.88,SUCCESS,0,NONE
TXN0023291,2026-01-07 22:54:35,73.95,INDUSIND,KOTAK,UPI,PhonePe,NORMAL,686.62,SUCCESS,0,NONE
TXN0023292,2026-01-07 22:55:09,156.74,KOTAK,ICICI,UPI,PhonePe,NORMAL,1811.3,SUCCESS,0,NONE
TXN0023293,2026-01-07 22:55:10,99.18,INDUSIND,HDFC,UPI,BHIM,NORMAL,857.3,SUCCESS,0,NONE
TXN0023294,2026-01-07 22:55:22,289.31,AXIS,CANARA,UPI,PhonePe,NORMAL,1018.81,SUCCESS,0,NONE
TXN0023295,2026-01-07 22:56:06,726.5,KOTAK,SBI,UPI,Paytm,NORMAL,788.85,SUCCESS,0,NONE
TXN0023296,2026-01-07 22:56:32,412.02,KOTAK,HDFC,UPI,GooglePay,NORMAL,814.35,SUCCESS,0,NONE
TXN0023297,2026-01-07 22:57:02,466.28,INDUSIND,BOB,UPI,PhonePe,NORMAL,2021.19,SUCCESS,0,NONE
TXN0023298,2026-01-07 22:57:07,949.5,BOB,BOB,UPI,GooglePay,NORMAL,1111.43,SUCCESS,0,NONE
TXN0023299,2026-01-07 22:58:14,1670.83,SBI,ICICI,UPI,BHIM,NORMAL,832.06,SUCCESS,0,NONE
TXN0023300,2026-01-07 22:58:54,173.44,ICICI,PNB,UPI,PhonePe,NORMAL,2550.92,SUCCESS,0,NONE
TXN0023301,2026-01-07 22:59:14,553.95,HDFC,CANARA,UPI,BHIM,NORMAL,872.95,SUCCESS,0,NONE
TXN0023302,2026-01-07 22:59:34,1257.75,KOTAK,CANARA,UPI,GooglePay,NORMAL,1844.03,SUCCESS,0,NONE
TXN0023303,2026-01-07 23:00:14,319.1,INDUSIND,AXIS,UPI,Paytm,NORMAL,1144.7,SUCCESS,0,NONE
TXN0023304,2026-01-07 23:00:30,115.68,SBI,SBI,UPI,Paytm,NORMAL,745.75,SUCCESS,0,NONE
TXN0023305,2026-01-07 23:02:07,757.06,HDFC,ICICI,UPI,BHIM,NORMAL,1859.43,SUCCESS,0,NONE
TXN0023306,2026-01-07 23:02:24,160.91,INDUSIND,CANARA,UPI,PhonePe,NORMAL,1338.72,SUCCESS,0,NONE
TXN0023307,2026-01-07 23:02:56,120.72,HDFC,CANARA,UPI,PhonePe,NORMAL,520.46,SUCCESS,0,NONE
TXN0023308,2026-01-07 23:03:13,271.31,INDUSIND,INDUSIND,UPI,BHIM,NORMAL,590.32,SUCCESS,1,NONE
TXN0023309,2026-01-07 23:03:22,86.63,HDFC,HDFC,UPI,PhonePe,NORMAL,1149.04,SUCCESS,0,NONE
TXN0023310,2026-01-07 23:04:16,242.55,HDFC,ICICI,UPI,Paytm,NORMAL,1072.1,SUCCESS,0,NONE
TXN0023311,2026-01-07 23:06:51,359.76,IDFC,PNB,UPI,PhonePe,NORMAL,1467.56,SUCCESS,0,NONE
TXN0023312,2026-01-07 23:07:13,142.29,SBI,PNB,UPI,PhonePe,NORMAL,858.23,SUCCESS,0,NONE
TXN0023313,2026-01-07 23:07:48,96.79,PNB,BOB,UPI,BHIM,NORMAL,1634.7,FAILED,0,BANK_SERVER_ERROR
TXN0023314,2026-01-07 23:08:32,599.63,ICICI,PNB,UPI,PhonePe,NORMAL,879.1,SUCCESS,0,NONE
TXN0023315,2026-01-07 23:09:46,318.15,PNB,PNB,UPI,Paytm,NORMAL,662.79,SUCCESS,0,NONE
TXN0023316,2026-01-07 23:10:58,560.26,PNB,INDUSIND,UPI,BHIM,NORMAL,840.58,SUCCESS,0,NONE
TXN0023317,2026-01-07 23:12:44,243.24,SBI,CANARA,UPI,GooglePay,NORMAL,1367.29,SUCCESS,0,NONE
TXN0023318,2026-01-07 23:14:41,1969.52,INDUSIND,AXIS,UPI,PhonePe,NORMAL,851.0,SUCCESS,0,NONE
TXN0023319,2026-01-07 23:14:52,531.42,BOB,BOB,UPI,BHIM,NORMAL,1655.23,SUCCESS,0,NONE
TXN0023320,2026-01-07 23:15:20,414.23,SBI,SBI,UPI,Paytm,NORMAL,538.55,SUCCESS,0,NONE
TXN0023321,2026-01-07 23:16:04,512.89,SBI,PNB,UPI,Paytm,NORMAL,1128.64,SUCCESS,0,NONE
TXN0023322,2026-01-07 23:17:29,136.69,AXIS,SBI,UPI,Paytm,NORMAL,2533.92,SUCCESS,0,NONE
TXN0023323,2026-01-07 23:18:27,782.49,AXIS,CANARA,UPI,BHIM,NORMAL,1320.38,SUCCESS,0,NONE
TXN0023324,2026-01-07 23:18:41,175.93,SBI,IDFC,UPI,PhonePe,NORMAL,808.76,SUCCESS,0,NONE
TXN0023325,2026-01-07 23:19:55,208.54,ICICI,KOTAK,UPI,BHIM,NORMAL,1014.21,SUCCESS,0,NONE
TXN0023326,2026-01-07 23:21:10,195.7,INDUSIND,AXIS,UPI,BHIM,NORMAL,1510.98,SUCCESS,0,NONE
TXN0023327,2026-01-07 23:22:48,443.6,IDFC,INDUSIND,UPI,BHIM,NORMAL,846.03,SUCCESS,0,NONE
TXN0023328,2026-01-07 23:25:11,144.24,PNB,BOB,UPI,Paytm,NORMAL,1005.63,SUCCESS,0,NONE
TXN0023329,2026-01-07 23:25:31,386.32,KOTAK,SBI,UPI,PhonePe,NORMAL,759.4,SUCCESS,0,NONE
TXN0023330,2026-01-07 23:26:47,239.97,BOB,HDFC,UPI,GooglePay,NORMAL,1594.11,SUCCESS,0,NONE
TXN0023331,2026-01-07 23:28:58,269.45,SBI,IDFC,UPI,BHIM,NORMAL,1414.05,SUCCESS,0,NONE
TXN0023332,2026-01-07 23:29:49,1629.36,SBI,CANARA,UPI,BHIM,NORMAL,580.28,SUCCESS,0,NONE
TXN0023333,2026-01-07 23:30:12,634.76,PNB,ICICI,UPI,Paytm,NORMAL,1188.15,SUCCESS,0,NONE
TXN0023334,2026-01-07 23:30:57,853.45,BOB,HDFC,UPI,GooglePay,NORMAL,1335.66,SUCCESS,0,NONE
TXN0023335,2026-01-07 23:31:45,216.5,CANARA,IDFC,UPI,GooglePay,NORMAL,624.21,SUCCESS,0,NONE
TXN0023336,2026-01-07 23:32:43,260.22,ICICI,AXIS,UPI,PhonePe,NORMAL,377.34,SUCCESS,0,NONE
TXN0023337,2026-01-07 23:32:52,125.49,PNB,PNB,UPI,PhonePe,NORMAL,502.68,SUCCESS,0,NONE
TXN0023338,2026-01-07 23:33:56,945.04,ICICI,BOB,UPI,PhonePe,NORMAL,863.36,SUCCESS,0,NONE
TXN0023339,2026-01-07 23:35:34,1192.61,AXIS,BOB,UPI,BHIM,NORMAL,1071.69,SUCCESS,0,NONE
TXN0023340,2026-01-07 23:37:03,290.29,ICICI,IDFC,UPI,GooglePay,NORMAL,1216.84,SUCCESS,0,NONE
TXN0023341,2026-01-07 23:37:26,314.29,KOTAK,CANARA,UPI,Paytm,NORMAL,1742.3,SUCCESS,0,NONE
TXN0023342,2026-01-07 23:37:58,712.94,CANARA,CANARA,UPI,PhonePe,NORMAL,1524.01,SUCCESS,0,NONE
TXN0023343,2026-01-07 23:40:32,127.75,CANARA,BOB,UPI,Paytm,NORMAL,1163.38,SUCCESS,0,NONE
TXN0023344,2026-01-07 23:40:51,353.94,SBI,SBI,UPI,GooglePay,NORMAL,1027.37,SUCCESS,0,NONE
TXN0023345,2026-01-07 23:43:23,151.08,HDFC,ICICI,UPI,Paytm,NORMAL,1431.71,SUCCESS,0,NONE
TXN0023346,2026-01-07 23:45:34,855.45,CANARA,INDUSIND,UPI,BHIM,NORMAL,838.49,SUCCESS,0,NONE
TXN0023347,2026-01-07 23:45:37,689.2,BOB,AXIS,UPI,PhonePe,NORMAL,1257.3,SUCCESS,0,NONE
TXN0023348,2026-01-07 23:48:25,1193.1,AXIS,INDUSIND,UPI,PhonePe,NORMAL,526.39,SUCCESS,0,NONE
TXN0023349,2026-01-07 23:48:58,2211.87,PNB,SBI,UPI,Paytm,NORMAL,618.23,SUCCESS,0,NONE
TXN0023350,2026-01-07 23:49:26,501.61,CANARA,AXIS,UPI,GooglePay,NORMAL,647.05,SUCCESS,0,NONE
TXN0023351,2026-01-07 23:51:31,256.69,SBI,PNB,UPI,PhonePe,NORMAL,1126.11,SUCCESS,0,NONE
TXN0023352,2026-01-07 23:52:25,677.98,ICICI,CANARA,UPI,GooglePay,NORMAL,1684.11,SUCCESS,0,NONE
TXN0023353,2026-01-07 23:53:10,494.79,AXIS,AXIS,UPI,BHIM,NORMAL,624.86,SUCCESS,0,NONE
TXN0023354,2026-01-07 23:53:53,376.5,IDFC,HDFC,UPI,BHIM,NORMAL,2018.19,SUCCESS,0,NONE
TXN0023355,2026-01-07 23:54:39,57.29,CANARA,BOB,UPI,Paytm,NORMAL,1007.02,SUCCESS,0,NONE
TXN0023356,2026-01-07 23:55:58,1847.55,PNB,PNB,UPI,Paytm,NORMAL,1163.92,SUCCESS,0,NONE
TXN0023357,2026-01-07 23:57:44,1882.9,SBI,KOTAK,UPI,BHIM,NORMAL,1512.63,SUCCESS,0,NONE
TXN0023358,2026-01-07 23:59:19,469.71,CANARA,SBI,UPI,PhonePe,NORMAL,934.63,SUCCESS,0,NONE
TXN0023359,2026-01-08 00:02:15,463.12,PNB,CANARA,UPI,Paytm,NORMAL,879.7,SUCCESS,0,NONE
TXN0023360,2026-01-08 00:04:06,646.67,KOTAK,IDFC,UPI,PhonePe,NORMAL,576.26,SUCCESS,0,NONE
TXN0023361,2026-01-08 00:04:57,204.08,BOB,ICICI,UPI,BHIM,NORMAL,844.02,SUCCESS,0,NONE
TXN0023362,2026-01-08 00:07:59,702.36,PNB,CANARA,UPI,Paytm,NORMAL,1709.68,SUCCESS,0,NONE
TXN0023363,2026-01-08 00:08:28,1569.71,CANARA,PNB,UPI,BHIM,NORMAL,991.18,SUCCESS,0,NONE
TXN0023364,2026-01-08 00:11:36,283.0,HDFC,INDUSIND,UPI,BHIM,NORMAL,461.26,SUCCESS,0,NONE
TXN0023365,2026-01-08 00:13:54,392.73,BOB,KOTAK,UPI,Paytm,NORMAL,1368.15,SUCCESS,0,NONE
TXN0023366,2026-01-08 00:15:16,74.83,IDFC,IDFC,UPI,GooglePay,NORMAL,858.4,SUCCESS,0,NONE
TXN0023367,2026-01-08 00:15:41,818.75,KOTAK,CANARA,UPI,BHIM,NORMAL,846.9,SUCCESS,0,NONE
TXN0023368,2026-01-08 00:15:59,2118.74,AXIS,IDFC,UPI,BHIM,NORMAL,929.44,SUCCESS,0,NONE
TXN0023369,2026-01-08 00:18:14,444.73,SBI,AXIS,UPI,GooglePay,NORMAL,693.83,SUCCESS,0,NONE
TXN0023370,2026-01-08 00:20:28,1636.63,KOTAK,INDUSIND,UPI,Paytm,NORMAL,1456.27,SUCCESS,0,NONE
TXN0023371,2026-01-08 00:20:43,228.61,BOB,CANARA,UPI,BHIM,NORMAL,1180.92,SUCCESS,0,NONE
TXN0023372,2026-01-08 00:23:05,238.69,IDFC,HDFC,UPI,Paytm,NORMAL,1558.88,SUCCESS,0,NONE
TXN0023373,2026-01-08 00:26:06,827.26,BOB,IDFC,UPI,Paytm,NORMAL,1899.3,SUCCESS,1,NONE
TXN0023374,2026-01-08 00:30:17,121.45,KOTAK,SBI,UPI,PhonePe,NORMAL,1397.76,SUCCESS,0,NONE
TXN0023375,2026-01-08 00:33:41,985.46,PNB,ICICI,UPI,BHIM,NORMAL,1024.69,SUCCESS,0,NONE
TXN0023376,2026-01-08 00:39:48,386.88,AXIS,HDFC,UPI,PhonePe,NORMAL,1417.91,SUCCESS,0,NONE
TXN0023377,2026-01-08 00:51:01,1481.75,HDFC,AXIS,UPI,GooglePay,NORMAL,952.91,SUCCESS,0,NONE
TXN0023378,2026-01-08 00:52:24,787.15,SBI,PNB,UPI,GooglePay,NORMAL,1242.3,SUCCESS,0,NONE
TXN0023379,2026-01-08 00:52:30,389.07,INDUSIND,PNB,UPI,Paytm,NORMAL,468.76,SUCCESS,0,NONE
TXN0023380,2026-01-08 00:53:45,395.47,AXIS,INDUSIND,UPI,BHIM,NORMAL,1615.93,SUCCESS,0,NONE
TXN0023381,2026-01-08 00:54:05,754.68,HDFC,AXIS,UPI,Paytm,NORMAL,940.31,SUCCESS,0,NONE
TXN0023382,2026-01-08 00:56:53,303.06,CANARA,ICICI,UPI,PhonePe,NORMAL,944.14,SUCCESS,0,NONE
TXN0023383,2026-01-08 00:58:08,107.99,PNB,SBI,UPI,Paytm,NORMAL,1021.06,SUCCESS,0,NONE
TXN0023384,2026-01-08 00:58:29,256.84,BOB,HDFC,UPI,BHIM,NORMAL,1469.85,SUCCESS,0,NONE
TXN0023385,2026-01-08 01:03:09,665.71,KOTAK,AXIS,UPI,GooglePay,NORMAL,713.63,SUCCESS,0,NONE
TXN0023386,2026-01-08 01:04:09,854.98,SBI,HDFC,UPI,Paytm,NORMAL,1237.02,SUCCESS,0,NONE
TXN0023387,2026-01-08 01:05:48,458.24,INDUSIND,HDFC,UPI,PhonePe,NORMAL,1505.66,SUCCESS,0,NONE
TXN0023388,2026-01-08 01:07:23,420.67,IDFC,IDFC,UPI,GooglePay,NORMAL,806.66,SUCCESS,0,NONE
TXN0023389,2026-01-08 01:08:09,46.52,CANARA,ICICI,UPI,BHIM,NORMAL,743.93,SUCCESS,0,NONE
TXN0023390,2026-01-08 01:09:20,705.53,SBI,HDFC,UPI,BHIM,NORMAL,966.38,SUCCESS,0,NONE
TXN0023391,2026-01-08 01:09:28,871.71,SBI,AXIS,UPI,BHIM,NORMAL,923.15,SUCCESS,0,NONE
TXN0023392,2026-01-08 01:12:02,328.43,BOB,KOTAK,UPI,PhonePe,NORMAL,604.7,SUCCESS,0,NONE
TXN0023393,2026-01-08 01:15:08,405.39,HDFC,HDFC,UPI,PhonePe,NORMAL,821.13,SUCCESS,0,NONE
TXN0023394,2026-01-08 01:35:47,520.0,CANARA,IDFC,UPI,PhonePe,NORMAL,558.77,SUCCESS,0,NONE
TXN0023395,2026-01-08 01:39:51,478.29,HDFC,PNB,UPI,GooglePay,NORMAL,1228.56,SUCCESS,0,NONE
TXN0023396,2026-01-08 01:42:49,32.68,KOTAK,ICICI,UPI,GooglePay,NORMAL,603.28,SUCCESS,0,NONE
TXN0023397,2026-01-08 01:43:20,584.33,IDFC,KOTAK,UPI,GooglePay,NORMAL,1076.54,SUCCESS,0,NONE
TXN0023398,2026-01-08 01:46:12,898.28,CANARA,PNB,UPI,GooglePay,NORMAL,345.07,SUCCESS,0,NONE
TXN0023399,2026-01-08 01:47:13,229.94,ICICI,INDUSIND,UPI,PhonePe,NORMAL,1344.95,SUCCESS,0,NONE
TXN0023400,2026-01-08 01:48:49,313.37,ICICI,HDFC,UPI,GooglePay,NORMAL,966.31,SUCCESS,0,NONE
TXN0023401,2026-01-08 01:53:59,169.55,HDFC,HDFC,UPI,BHIM,NORMAL,946.64,SUCCESS,0,NONE
TXN0023402,2026-01-08 01:55:41,312.28,AXIS,CANARA,UPI,BHIM,NORMAL,1755.78,SUCCESS,0,NONE
TXN0023403,2026-01-08 01:55:45,322.39,KOTAK,IDFC,UPI,PhonePe,NORMAL,656.56,SUCCESS,0,NONE
TXN0023404,2026-01-08 01:59:47,135.6,IDFC,CANARA,UPI,Paytm,NORMAL,2134.68,FAILED,1,BANK_TIMEOUT
TXN0023405,2026-01-08 01:59:53,110.38,BOB,BOB,UPI,GooglePay,NORMAL,1018.56,SUCCESS,0,NONE
TXN0023406,2026-01-08 02:04:28,128.64,HDFC,AXIS,UPI,GooglePay,NORMAL,1059.83,SUCCESS,0,NONE
TXN0023407,2026-01-08 02:04:45,1152.58,CANARA,INDUSIND,UPI,BHIM,NORMAL,536.29,SUCCESS,0,NONE
TXN0023408,2026-01-08 02:08:05,333.8,HDFC,ICICI,UPI,Paytm,NORMAL,510.53,SUCCESS,0,NONE
TXN0023409,2026-01-08 02:09:54,150.0,IDFC,CANARA,UPI,PhonePe,NORMAL,1034.41,SUCCESS,0,NONE
TXN0023410,2026-01-08 02:10:12,504.74,SBI,KOTAK,UPI,GooglePay,NORMAL,2438.67,SUCCESS,0,NONE
TXN0023411,2026-01-08 02:12:07,236.21,KOTAK,AXIS,UPI,BHIM,NORMAL,702.71,SUCCESS,0,NONE
TXN0023412,2026-01-08 02:12:29,167.27,KOTAK,PNB,UPI,GooglePay,NORMAL,1117.77,SUCCESS,0,NONE
TXN0023413,2026-01-08 02:15:46,1014.72,SBI,ICICI,UPI,Paytm,NORMAL,870.39,SUCCESS,0,NONE
TXN0023414,2026-01-08 02:15:58,244.31,INDUSIND,BOB,UPI,Paytm,NORMAL,803.9,SUCCESS,0,NONE
TXN0023415,2026-01-08 02:19:23,2099.23,HDFC,ICICI,UPI,PhonePe,NORMAL,488.25,SUCCESS,0,NONE
TXN0023416,2026-01-08 02:19:31,1380.2,BOB,IDFC,UPI,Paytm,NORMAL,1259.29,SUCCESS,0,NONE
TXN0023417,2026-01-08 02:20:31,218.18,SBI,CANARA,UPI,PhonePe,NORMAL,965.5,SUCCESS,0,NONE
TXN0023418,2026-01-08 02:21:07,356.07,ICICI,BOB,UPI,GooglePay,NORMAL,1334.3,SUCCESS,0,NONE
TXN0023419,2026-01-08 02:23:31,68.0,AXIS,KOTAK,UPI,GooglePay,NORMAL,1646.52,SUCCESS,0,NONE
TXN0023420,2026-01-08 02:24:02,297.84,ICICI,BOB,UPI,Paytm,NORMAL,821.07,SUCCESS,0,NONE
TXN0023421,2026-01-08 02:26:20,685.01,PNB,INDUSIND,UPI,Paytm,NORMAL,1038.45,SUCCESS,0,NONE
TXN0023422,2026-01-08 02:29:45,206.91,KOTAK,PNB,UPI,BHIM,NORMAL,481.46,SUCCESS,0,NONE
TXN0023423,2026-01-08 02:32:47,277.19,ICICI,HDFC,UPI,BHIM,NORMAL,889.69,SUCCESS,0,NONE
TXN0023424,2026-01-08 02:34:57,1139.27,AXIS,BOB,UPI,PhonePe,NORMAL,1598.0,SUCCESS,0,NONE
TXN0023425,2026-01-08 02:37:24,114.26,ICICI,INDUSIND,UPI,BHIM,NORMAL,1159.52,SUCCESS,0,NONE
TXN0023426,2026-01-08 02:39:07,189.82,AXIS,IDFC,UPI,PhonePe,NORMAL,611.71,SUCCESS,0,NONE
TXN0023427,2026-01-08 02:46:07,273.46,ICICI,PNB,UPI,BHIM,NORMAL,957.0,SUCCESS,0,NONE
TXN0023428,2026-01-08 02:47:37,203.62,KOTAK,BOB,UPI,PhonePe,NORMAL,697.67,SUCCESS,0,NONE
TXN0023429,2026-01-08 02:48:50,138.93,KOTAK,IDFC,UPI,BHIM,NORMAL,862.59,SUCCESS,0,NONE
TXN0023430,2026-01-08 02:50:38,1376.62,INDUSIND,PNB,UPI,GooglePay,NORMAL,1222.56,SUCCESS,0,NONE
TXN0023431,2026-01-08 02:51:13,272.37,HDFC,SBI,UPI,PhonePe,NORMAL,716.02,SUCCESS,0,NONE
TXN0023432,2026-01-08 03:03:14,1805.29,ICICI,KOTAK,UPI,BHIM,NORMAL,669.41,SUCCESS,0,NONE
TXN0023433,2026-01-08 03:05:31,479.66,IDFC,AXIS,UPI,GooglePay,NORMAL,735.49,SUCCESS,0,NONE
TXN0023434,2026-01-08 03:08:22,61.39,AXIS,AXIS,UPI,BHIM,NORMAL,976.54,SUCCESS,0,NONE
TXN0023435,2026-01-08 03:12:21,989.97,HDFC,PNB,UPI,PhonePe,NORMAL,891.76,SUCCESS,0,NONE
TXN0023436,2026-01-08 03:13:06,478.18,KOTAK,KOTAK,UPI,Paytm,NORMAL,1316.66,SUCCESS,0,NONE
TXN0023437,2026-01-08 03:17:58,336.65,AXIS,SBI,UPI,GooglePay,NORMAL,1008.87,SUCCESS,0,NONE
TXN0023438,2026-01-08 03:19:34,204.34,HDFC,PNB,UPI,Paytm,NORMAL,1341.88,SUCCESS,0,NONE
TXN0023439,2026-01-08 03:21:19,49.8,ICICI,CANARA,UPI,GooglePay,NORMAL,683.26,SUCCESS,0,NONE
TXN0023440,2026-01-08 03:24:31,706.99,CANARA,AXIS,UPI,BHIM,NORMAL,566.08,SUCCESS,0,NONE
TXN0023441,2026-01-08 03:25:02,328.04,AXIS,INDUSIND,UPI,Paytm,NORMAL,695.42,SUCCESS,0,NONE
TXN0023442,2026-01-08 03:27:20,344.06,ICICI,PNB,UPI,Paytm,NORMAL,1095.89,SUCCESS,0,NONE
